,symbol,datetime,close,high,low,open,volume,change_in_price,down_days,up_days,RSI,low_14,high_14,k_percent,r_percent,MACD,MACD_EMA,Price_Rate_Of_Change,On Balance Volume,Prediction
2449,ARWR,1567659600000,31.84,34.7,30.8,34.58,2393595,-2.400000000000002,2.400000000000002,0.0,44.33948984690991,29.3,36.8,33.866666666666674,-66.13333333333333,1.2068382511582278,1.2804596148332381,-0.008717310087173025,145353357,-1.0
2450,ARWR,1567746000000,31.51,32.27,31.32,31.84,851099,-0.3299999999999983,0.3299999999999983,0.0,42.48294087225302,30.71,36.8,13.136288998357983,-86.86371100164202,1.0091001812473728,1.2261877281160651,0.02040155440414515,144502258,-1.0
2451,ARWR,1568005200000,28.7,31.59,27.63,31.45,2698905,-2.8100000000000023,2.8100000000000023,0.0,30.100026235532056,27.63,36.8,11.668484187568161,-88.33151581243183,0.618517930676223,1.1046537686280968,-0.10924891371818746,141803353,-1.0
2452,ARWR,1568091600000,28.72,28.95,27.81,28.42,1428673,0.019999999999999574,0.0,0.019999999999999574,30.26695014534016,27.63,36.8,11.886586695747003,-88.113413304253,0.30705300010707504,0.9451336149238925,-0.12758201701093563,143232026,1.0
2453,ARWR,1568178000000,30.89,30.92,28.78,28.78,1814086,2.1700000000000017,0.0,2.1700000000000017,46.31641884104411,27.63,36.8,35.5507088331516,-64.4492911668484,0.23263400322119665,0.8026336925833533,-0.10098952270081485,145046112,1.0
2454,ARWR,1568264400000,30.14,31.2,29.44,30.78,1351822,-0.75,0.75,0.0,42.42265767976913,27.63,36.8,27.371864776444955,-72.62813522355505,0.11184836174968282,0.6644766264166192,-0.1353987378083763,143694290,-1.0
2455,ARWR,1568350800000,29.95,30.46,29.61,30.01,846964,-0.19000000000000128,0.19000000000000128,0.0,41.40517001510708,27.63,36.8,25.29989094874592,-74.70010905125409,0.0007844163033432494,0.531738184393964,-0.12350014632718764,142847326,-1.0
2456,ARWR,1568610000000,29.44,31.4599,28.75,31.0,1631570,-0.509999999999998,0.509999999999998,0.0,38.54210510924348,27.63,36.8,19.738276990185415,-80.26172300981459,-0.12692419527203214,0.4000057084607648,-0.11405356605476968,141215756,-1.0
2457,ARWR,1568696400000,29.54,30.43,29.14,29.66,1011674,0.09999999999999787,0.0,0.09999999999999787,39.488757256483,27.63,36.8,20.828789531079615,-79.17121046892038,-0.21755716222970278,0.27649313432267125,-0.13726635514018704,142227430,1.0
2458,ARWR,1568782800000,29.28,29.67,28.45,29.67,1687715,-0.259999999999998,0.259999999999998,0.0,37.74458776680413,27.63,36.8,17.99345692475466,-82.00654307524535,-0.30682735386627513,0.15982903668488194,-0.08040201005025127,140539715,-1.0
2459,ARWR,1568869200000,29.09,29.69,28.95,29.31,1538232,-0.19000000000000128,0.19000000000000128,0.0,36.389343438556736,27.63,36.8,15.921483097055628,-84.07851690294437,-0.38842847433520333,0.05017753448086486,-0.07680101555061891,139001483,-1.0
2460,ARWR,1568955600000,28.86,29.53,28.3203,29.09,2600415,-0.23000000000000043,0.23000000000000043,0.0,34.65151354841933,27.63,34.89,16.942148760330582,-83.05785123966942,-0.46628201915461176,-0.0531143762462305,0.0055749128919859725,136401068,-1.0
2461,ARWR,1569214800000,28.88,29.1,28.63,29.1,1304357,0.019999999999999574,0.0,0.019999999999999574,34.963145970126604,27.63,34.7,17.680339462517672,-82.31966053748233,-0.5203691893788864,-0.1465653388727617,0.0055710306406684396,137705425,1.0
2462,ARWR,1569301200000,28.08,29.1,27.45,29.0,1832735,-0.8000000000000007,0.8000000000000007,0.0,28.656027547095846,27.45,34.7,8.689655172413776,-91.31034482758622,-0.6206327080517084,-0.24137881270855113,-0.09096795079313702,135872690,-1.0
2463,ARWR,1569387600000,28.26,28.66,27.58,28.0,1224333,0.18000000000000327,0.0,0.18000000000000327,31.84779202802561,27.45,32.27,16.80497925311207,-83.19502074688793,-0.6777550351252692,-0.32865405719189483,-0.06237558062375581,137097023,1.0
2464,ARWR,1569474000000,27.27,28.625,27.1,28.24,977229,-0.990000000000002,0.990000000000002,0.0,24.80527137805673,27.1,31.59,3.78619153674829,-96.21380846325171,-0.7937596499535466,-0.4216751757442253,-0.08948247078464111,136119794,-1.0
2465,ARWR,1569560400000,26.96,27.71,26.335,27.19,1207146,-0.3099999999999987,0.3099999999999987,0.0,22.97006296221211,26.335,31.4599,12.195359909461647,-87.80464009053836,-0.9003301071557175,-0.5174061620265238,-0.0842391304347826,134912648,-1.0
2466,ARWR,1569819600000,28.18,28.534000000000002,25.97,26.01,1378782,1.2199999999999989,0.0,1.2199999999999989,42.34113119264481,25.97,31.4599,40.25574236324888,-59.74425763675113,-0.876243370124314,-0.5891736036460818,-0.046039268788083954,136291430,1.0
2467,ARWR,1569906000000,28.14,28.87,27.5,28.1,1406322,-0.03999999999999915,0.03999999999999915,0.0,41.94211326922104,25.97,31.4599,39.52713164174212,-60.472868358257884,-0.8505771987165218,-0.6414543226601699,-0.03893442622950827,134885108,-1.0
2468,ARWR,1569992400000,28.92,29.45,27.115,27.85,1405576,0.7800000000000011,0.0,0.7800000000000011,52.098931239870005,25.97,31.4599,53.73504071112409,-46.26495928887591,-0.7585529652919973,-0.6648740511865354,-0.005843932622894399,136290684,1.0
2469,ARWR,1570078800000,29.92,29.94,28.26,29.3,939385,1.0,0.0,1.0,61.94677623806207,25.97,31.4599,71.95030874879326,-28.04969125120674,-0.5980376489019328,-0.6515067707296149,0.03672903672903671,137230069,1.0
2470,ARWR,1570165200000,30.6,30.68,29.55,29.61,899643,0.6799999999999997,0.0,0.6799999999999997,67.23241265607331,25.97,30.68,98.30148619957541,-1.698513800424592,-0.4112175275262189,-0.6034489220889357,0.059556786703601095,138129712,1.0
2471,ARWR,1570424400000,31.83,32.0334,30.4326,30.63,1258243,1.2299999999999969,0.0,1.2299999999999969,74.59682288962722,25.97,32.0334,96.64544644918689,-3.354553550813108,-0.1620425888127528,-0.5151676554336991,0.13354700854700852,139387955,1.0
2472,ARWR,1570510800000,31.48,32.22,31.145,31.51,1252374,-0.34999999999999787,0.34999999999999787,0.0,69.47051303793285,25.97,32.22,88.16000000000003,-11.839999999999975,0.007106352786824033,-0.4107128537895945,0.11394196744515206,138135581,-1.0
2473,ARWR,1570597200000,31.23,32.44,31.09,32.13,807046,-0.25,0.25,0.0,65.74677721925046,25.97,32.44,81.29829984544054,-18.701700154559468,0.11960644831029299,-0.30464899336961704,0.1452145214521452,137328535,-1.0
2474,ARWR,1570683600000,32.0,32.12,31.1482,31.28,939232,0.7699999999999996,0.0,0.7699999999999996,71.22767748202894,25.97,32.44,93.1993817619784,-6.800618238021603,0.26780901376816857,-0.19015739194205988,0.18694362017804145,138267767,1.0
2475,ARWR,1570770000000,32.55,32.86,31.83,32.29,1094768,0.5499999999999972,0.0,0.5499999999999972,74.58000056609826,25.97,32.86,95.5007256894049,-4.499274310595098,0.42474482415518366,-0.06717694872261115,0.1550745209368345,139362535,1.0
2476,ARWR,1571029200000,32.98,33.5,32.055,32.51,853631,0.4299999999999997,0.0,0.4299999999999997,76.9976676350729,25.97,33.5,93.0942895086321,-6.905710491367903,0.5771618285990812,0.061690806741727354,0.17199715707178376,140216166,1.0
2477,ARWR,1571115600000,34.345,34.3894,33.2145,33.25,872352,1.365000000000002,0.0,1.365000000000002,82.94055966685852,25.97,34.3894,99.47264650687694,-0.527353493123062,0.7988884066836235,0.20913032673010665,0.18758644536652835,141088518,1.0
2478,ARWR,1571202000000,34.51,34.74,34.0436,34.25,969386,0.16499999999999915,0.0,0.16499999999999915,83.53391588120083,25.97,34.74,97.37742303306723,-2.62257696693277,0.9766640629415022,0.3626370739723858,0.15340909090909083,142057904,1.0
2479,ARWR,1571288400000,36.6,37.33,34.51,34.97,2483475,2.0900000000000034,0.0,2.0900000000000034,89.08336398840311,25.97,37.33,93.57394366197185,-6.426056338028142,1.2715405564433517,0.544417770466579,0.196078431372549,144541379,1.0
2480,ARWR,1571374800000,35.95,38.75,35.6,36.89,3644756,-0.6499999999999986,0.6499999999999986,0.0,79.47192970772095,27.115,38.75,75.9346798452944,-24.065320154705603,1.4362268056947478,0.7227795775122129,0.12943763744894765,140896623,-1.0
2481,ARWR,1571634000000,36.5,36.89,35.03,36.37,1443118,0.5499999999999972,0.0,0.5499999999999972,81.42825693152278,27.115,38.75,80.66179630425441,-19.33820369574559,1.5927618806843569,0.8967760381466419,0.15946632782719194,142339741,1.0
2482,ARWR,1571720400000,38.975,39.25,36.88,37.12,2072022,2.4750000000000014,0.0,2.4750000000000014,87.5759955188505,28.26,39.25,97.4977252047316,-2.5022747952684132,1.894688086095762,1.0963584477364658,0.2479987191802755,144411763,1.0
2483,ARWR,1571806800000,39.65,40.09,38.0,38.89,1688115,0.6749999999999972,0.0,0.6749999999999972,88.74809691836799,29.55,40.09,95.8254269449715,-4.174573055028508,2.1634942232574517,1.3097856028406631,0.23906249999999996,146099878,1.0
2484,ARWR,1571893200000,36.87,38.87,36.38,38.81,2195360,-2.780000000000001,2.780000000000001,0.0,61.27638816491083,30.4326,40.09,66.65769254664812,-33.342307453351886,2.1276757355834803,1.4733636293892267,0.13271889400921655,143904518,-1.0
2485,ARWR,1571979600000,38.55,39.41,36.899,36.9,1427911,1.6799999999999997,0.0,1.6799999999999997,68.15082602131801,31.09,40.09,82.88888888888883,-17.111111111111175,2.2093828949775656,1.6205674825068945,0.168890236506974,145332429,1.0
2486,ARWR,1572238800000,39.26,39.49,38.2826,38.81,958109,0.7100000000000009,0.0,0.7100000000000009,70.68828771709153,31.09,40.09,90.77777777777773,-9.222222222222278,2.3048584996882795,1.757425685943172,0.14310671131169017,146290538,1.0
2487,ARWR,1572325200000,39.9,40.296,39.0,39.35,1089853,0.6400000000000006,0.0,0.6400000000000006,72.9313314833931,31.1482,40.296,95.67109031679747,-4.328909683202528,2.40444926121733,1.8868304009980037,0.15618661257606492,147380391,1.0
2488,ARWR,1572411600000,40.03,40.35,38.85,39.85,857563,0.13000000000000256,0.0,0.13000000000000256,73.408261411975,31.83,40.35,96.24413145539906,-3.755868544600941,2.4654454503216527,2.002553410862734,0.09371584699453561,148237954,1.0
2489,ARWR,1572498000000,40.05,40.65,39.6,40.04,1161062,0.01999999999999602,0.0,0.01999999999999602,73.49117252616568,32.055,40.65,93.01919720767886,-6.980802792321135,2.4867336845165298,2.099389465593493,0.11404728789986085,149399016,1.0
2490,ARWR,1572584400000,41.48,41.64,39.94,40.29,1511830,1.4299999999999997,0.0,1.4299999999999997,78.91487787692444,33.2145,41.64,98.10100290783924,-1.8989970921607466,2.589147729147655,2.1973411183043257,0.13643835616438338,150910846,1.0
2491,ARWR,1572847200000,39.46,42.29,38.65,41.75,1848286,-2.019999999999996,2.019999999999996,0.0,59.179682206280404,34.0436,42.29,65.68199456732637,-34.31800543267363,2.4787410948370336,2.2536211136108673,0.012443874278383671,149062560,-1.0
2492,ARWR,1572933600000,39.73,39.82,38.84,39.44,961303,0.269999999999996,0.0,0.269999999999996,60.6956281298197,34.51,42.29,67.0951156812339,-32.90488431876609,2.385530870293529,2.2800030649473997,0.002017654476670794,150023863,1.0
2493,ARWR,1573020000000,39.22,40.28,39.06,39.87,893807,-0.509999999999998,0.509999999999998,0.0,56.15079873528092,35.03,42.29,57.71349862258952,-42.28650137741049,2.2446336189241904,2.272929175742758,0.06373745592622737,149130056,-1.0
2494,ARWR,1573106400000,39.6,40.16,38.88,39.63,877472,0.38000000000000256,0.0,0.38000000000000256,58.80288878492848,35.03,42.29,62.94765840220388,-37.05234159779612,2.138977554530264,2.2461388515002594,0.027237354085603238,150007528,1.0
2495,ARWR,1573192800000,42.1,42.12,39.32,40.0,1166395,2.5,0.0,2.5,71.76587851758518,36.38,42.29,96.78510998307956,-3.2148900169204375,2.231252973543235,2.2431616759088544,0.07233825776872149,151173923,1.0
2496,ARWR,1573452000000,42.94,43.41,41.12,41.72,1045147,0.8399999999999963,0.0,0.8399999999999963,74.83568318156257,36.38,43.41,93.31436699857754,-6.685633001422464,2.345129692444644,2.2635552792160123,0.07619047619047614,152219070,1.0
2497,ARWR,1573538400000,45.275,45.85,42.905,43.23,1897540,2.335000000000001,0.0,2.335000000000001,81.34224270897862,36.38,45.85,93.92819429778244,-6.07180570221756,2.5938920255731546,2.329622628487441,0.13102672995253561,154116610,1.0
2498,ARWR,1573624800000,48.51,48.87,44.44,45.41,2660279,3.2349999999999994,0.0,3.2349999999999994,86.79876676374941,36.899,48.87,96.99273243672208,-3.0072675632779178,3.017293944399505,2.4671568916698536,0.21123595505617976,156776889,1.0
2499,ARWR,1573711200000,48.5,49.78,46.43,48.48,2075572,-0.00999999999999801,0.00999999999999801,0.0,86.70832041687908,38.2826,49.78,88.86704820220223,-11.132951797797775,3.3138362575039153,2.636492764836666,0.1692381870781101,154701317,-1.0
2500,ARWR,1573797600000,47.44,47.84,45.22,47.0,2376157,-1.0600000000000023,1.0600000000000023,0.0,76.90674915526117,38.65,49.78,78.97574123989216,-21.02425876010784,3.423847058283684,2.79396362352607,0.2022301064368981,152325160,-1.0
2501,ARWR,1574056800000,48.17,48.99,46.67,48.29,1632961,0.730000000000004,0.0,0.730000000000004,78.81013976232362,38.65,49.78,85.53459119496856,-14.465408805031437,3.5292532747546232,2.941021553771781,0.2124339290208912,153958121,1.0
2502,ARWR,1574143200000,50.5,51.84,48.89,49.29,2148810,2.3299999999999983,0.0,2.3299999999999983,83.74444157220886,38.65,51.84,89.84078847611825,-10.159211523881751,3.7574860281178317,3.1043144486409915,0.2876083630800612,156106931,1.0
2503,ARWR,1574229600000,48.35,50.37,46.93,50.0,3451140,-2.1499999999999986,2.1499999999999986,0.0,67.1067131473373,38.65,51.84,73.54056103108415,-26.459438968915848,3.7219705382671577,3.227845666566225,0.22095959595959602,152655791,-1.0
2504,ARWR,1574316000000,49.06,49.75,48.4,48.9,1404883,0.7100000000000009,0.0,0.7100000000000009,69.42155453613653,38.65,51.84,78.92342683851402,-21.076573161485975,3.7083675699993535,3.323950047252852,0.16532066508313537,154060674,1.0
2505,ARWR,1574402400000,49.2,49.77,47.9,49.39,964269,0.14000000000000057,0.0,0.14000000000000057,69.90344501634374,38.84,51.84,79.69230769230768,-20.307692307692314,3.666617465857904,3.3924835309738626,0.14578481602235693,155024943,1.0
2506,ARWR,1574661600000,56.99,59.72,52.58,53.19,5388868,7.789999999999999,0.0,7.789999999999999,85.03991031498647,38.88,59.72,86.90019193857967,-13.099808061420331,4.21354695730426,3.556696216239942,0.2587520706791828,160413811,1.0
2507,ARWR,1574748000000,67.7,67.77,58.5,58.94,6188105,10.71,0.0,10.71,91.678783937446,38.88,67.77,99.75770162686052,-0.24229837313947108,5.448394314337108,3.935035835859375,0.3955885384456814,166601916,1.0
2508,ARWR,1574834400000,69.02,70.28,64.5,67.0,3543782,1.3199999999999932,0.0,1.3199999999999932,92.17275499059676,39.32,70.28,95.93023255813952,-4.069767441860481,6.459076496464412,4.439843967980383,0.42309278350515456,170145698,1.0
2509,ARWR,1575007200000,73.01,73.72,67.81,69.25,2054453,3.990000000000009,0.0,3.990000000000009,93.5153578998788,41.12,73.72,97.82208588957057,-2.1779141104294286,7.495604399880797,5.050996054360466,0.5389966273187186,172200151,1.0
2510,ARWR,1575266400000,63.33,73.63,61.85,73.33,6145710,-9.680000000000007,9.680000000000007,0.0,63.179078709839736,42.905,73.72,66.28265455135485,-33.71734544864515,7.450085185749693,5.530813880638312,0.3147187045879176,166054441,-1.0
2511,ARWR,1575352800000,68.66,72.47,60.38,62.0,5939086,5.329999999999998,0.0,5.329999999999998,69.47110124413229,44.44,73.72,82.71857923497267,-17.28142076502733,7.754705913302253,5.975592287171101,0.3596039603960395,171993527,1.0
2512,ARWR,1575439200000,66.46,66.8858,61.0,62.22,6598302,-2.200000000000003,2.200000000000003,0.0,64.24276820935057,45.22,73.72,74.52631578947366,-25.473684210526333,7.729497584025168,6.326373346541915,0.3745604963805582,165395225,-1.0
2513,ARWR,1575525600000,65.53,66.77,62.5,66.0,2445986,-0.9299999999999926,0.9299999999999926,0.0,61.968012306888085,45.22,73.72,71.26315789473685,-28.73684210526315,7.547473991753662,6.570593475584266,0.3357113738279658,162949239,-1.0
2514,ARWR,1575612000000,67.27,69.0,65.7,66.43,1985868,1.7399999999999949,0.0,1.7399999999999949,64.66875784404327,46.67,73.72,76.15526802218113,-23.844731977818867,7.457655234369959,6.748005827341405,0.36727642276422756,164935107,1.0
2515,ARWR,1575871200000,67.77,69.5,66.5918,67.27,2088509,0.5,0.0,0.5,65.48150445133925,46.93,73.72,77.79022023142963,-22.209779768570375,7.342182928905586,6.866841247654241,0.1891559922793471,167023616,1.0
2516,ARWR,1575957600000,70.86,72.17,68.0,68.02,2281095,3.0900000000000034,0.0,3.0900000000000034,70.34578940359921,46.93,73.72,89.324374766704,-10.675625233296005,7.414537300078436,6.976380458139081,0.046676514032496286,169304711,1.0
2517,ARWR,1576044000000,68.22,71.8,67.28,70.62,1718444,-2.6400000000000006,2.6400000000000006,0.0,61.765421447582355,47.9,73.72,78.69868319132456,-21.301316808675445,7.176130755554858,7.016330517622237,-0.011590843233845183,167586267,-1.0
2518,ARWR,1576130400000,67.32,69.95,65.89,68.28,2050860,-0.9000000000000057,0.9000000000000057,0.0,58.93763257576164,47.9,73.72,75.21301316808673,-24.786986831913268,6.835770861634053,6.980218586424601,-0.0779345295165047,165535407,-1.0
2519,ARWR,1576216800000,66.46,68.5,65.56,66.7,1577018,-0.8599999999999994,0.8599999999999994,0.0,56.10551689654279,52.58,73.72,65.65752128666034,-34.342478713339666,6.4226026158370075,6.868695392307083,0.04942365387651981,163958389,-1.0
517,COST,1514959200000,190.58,192.1,188.38,188.82,3364378,2.2600000000000193,0.0,2.2600000000000193,68.01069067327794,185.4,195.35,52.06030150753782,-47.939698492462185,-0.04117755982639437,0.12024607850589548,0.011947114108214363,-7056089,1.0
518,COST,1515045600000,189.1,192.3,187.56099999999998,192.0,3525786,-1.4800000000000182,1.4800000000000182,0.0,56.43045758719819,185.4,195.35,37.185929648241135,-62.814070351758865,0.03223832891106326,0.10264452858692905,0.008479547757452854,-10581875,-1.0
519,COST,1515132000000,187.75,189.68,186.72,189.43,2819026,-1.3499999999999943,1.3499999999999943,0.0,47.85449608327056,185.4,195.35,23.618090452261274,-76.38190954773873,0.005663597083838567,0.08324834228631096,0.005085653104925036,-13400901,-1.0
520,COST,1515391200000,188.48,188.979,187.25,187.32,1962275,0.7299999999999898,0.0,0.7299999999999898,52.370765586947805,185.4,194.35,34.413407821228915,-65.58659217877108,0.030502097359288882,0.07269909330090656,0.009912661415635293,-11438626,1.0
521,COST,1515477600000,186.29,189.3,186.15,189.01,2241908,-2.1899999999999977,2.1899999999999977,0.0,40.29139196845377,185.4,193.0,11.710526315789304,-88.28947368421069,-0.08892927617461055,0.04037341940580313,-0.0013937282229966597,-13680534,-1.0
522,COST,1515564000000,185.42,186.24,183.88099999999997,185.75,2609522,-0.8700000000000045,0.8700000000000045,0.0,36.43888353480755,183.88099999999997,192.3,18.28008076968771,-81.71991923031229,-0.2354412197813076,-0.014789508431619035,-0.004723564143854109,-16290056,-1.0
523,COST,1515650400000,189.38,190.67,185.03,185.43,4678618,3.960000000000008,0.0,3.960000000000008,57.687278362752735,183.88099999999997,192.3,65.31654590806507,-34.683454091934934,-0.08739373023220764,-0.029310352791736764,0.014789411638623795,-11611438,1.0
524,COST,1515736800000,191.84,192.179,190.0,190.1,3499538,2.460000000000008,0.0,2.460000000000008,65.86636758464712,183.88099999999997,192.3,94.53616819099648,-5.463831809003514,0.190791072687432,0.014709932304097003,0.030732860520094496,-8111900,1.0
525,COST,1516082400000,191.53,192.84,190.89,192.35,2006574,-0.3100000000000023,0.3100000000000023,0.0,64.065697953296,183.88099999999997,192.84,85.37783234736023,-14.622167652639778,0.38309771979442075,0.08838748980216178,0.017045454545454586,-10118474,-1.0
526,COST,1516168800000,192.29,192.56,191.34,192.53,2585195,0.7599999999999909,0.0,0.7599999999999909,66.64515918059459,183.88099999999997,192.84,93.86092197789921,-6.139078022100787,0.5793317916380545,0.18657635016934038,0.008972609927589303,-7533279,1.0
527,COST,1516255200000,191.51,193.03,191.22,192.23,1907960,-0.7800000000000011,0.7800000000000011,0.0,61.423779849753004,183.88099999999997,193.03,83.38616242212258,-16.613837577877423,0.6712818903117466,0.28351745819782165,0.012744579587519844,-9441239,-1.0
528,COST,1516341600000,192.29,192.64,191.16,191.71,2353839,0.7800000000000011,0.0,0.7800000000000011,64.62192885249117,183.88099999999997,193.03,91.91168433708594,-8.088315662914052,0.789106856093639,0.38463533777698516,0.02418109187749673,-7087400,1.0
529,COST,1516600800000,194.38,194.76,192.06,192.5,3009122,2.0900000000000034,0.0,2.0900000000000034,71.83986908945586,183.88099999999997,194.76,96.50703189631405,-3.4929681036859526,1.0183324387827781,0.5113747579781439,0.031303056027164766,-4078278,1.0
530,COST,1516687200000,193.42,194.1,192.07,193.61,2316444,-0.960000000000008,0.960000000000008,0.0,64.82973637331163,183.88099999999997,194.76,87.68269142384409,-12.317308576155908,1.1169853000178023,0.6324968663860756,0.03827365934832794,-6394722,-1.0
531,COST,1516773600000,194.24,194.75,191.925,194.43,2799224,0.8200000000000216,0.0,0.8200000000000216,67.91539534685543,183.88099999999997,194.76,95.22014891074565,-4.779851089254351,1.239522790872826,0.7539020512834258,0.04756768417646429,-3595498,1.0
532,COST,1516860000000,197.95,198.45,194.735,195.0,3558701,3.7099999999999795,0.0,3.7099999999999795,77.9943337088174,183.88099999999997,198.45,96.56805546022376,-3.4319445397762336,1.5881568711956788,0.9207530152658766,0.04525293061569324,-36797,1.0
533,COST,1516946400000,198.91,199.23,195.69,197.75,2756240,0.960000000000008,0.0,0.960000000000008,79.88129642442797,183.88099999999997,199.23,97.91517362694643,-2.084826373053572,1.911614384743018,1.118925289161305,0.03685362802335268,2719443,1.0
534,COST,1517205600000,198.32,199.88,197.56,198.37,2031082,-0.5900000000000034,0.5900000000000034,0.0,75.30234553538222,183.88099999999997,199.88,90.24939058691169,-9.750609413088318,2.0989451442842153,1.3149292601858873,0.03545136532135951,688361,-1.0
535,COST,1517292000000,197.91,198.79,196.08,197.59,2285040,-0.4099999999999966,0.4099999999999966,0.0,71.99337306037089,183.88099999999997,199.88,87.68673042065132,-12.313269579348685,2.1908538707128855,1.4901141822912871,0.029226688855374716,-1596679,-1.0
536,COST,1517378400000,194.87,198.4747,194.1,197.44,2682299,-3.039999999999992,3.039999999999992,0.0,52.322923484097544,185.03,199.88,66.26262626262631,-33.73737373737369,2.0122661287063295,1.5945445715742959,0.017544775729726902,-4278978,-1.0
537,COST,1517464800000,193.47,195.4,192.44,193.41,2096563,-1.4000000000000057,1.4000000000000057,0.0,45.689462594410685,190.0,199.88,35.12145748987855,-64.87854251012145,1.7451734131088017,1.6246703398811972,0.006136564563939961,-6375541,-1.0
538,COST,1517551200000,190.99,193.6,190.8,191.25,2386573,-2.4799999999999898,2.4799999999999898,0.0,36.28649836357089,190.8,199.88,2.0925110132158378,-97.90748898678416,1.3305662900099264,1.5658495299069433,-0.017440065850396036,-8762114,-1.0
539,COST,1517810400000,182.77,192.1,182.525,190.66,3407221,-8.219999999999999,8.219999999999999,0.0,20.304953116612907,182.525,199.88,1.4116969173149219,-98.58830308268509,0.37278552752295013,1.3272367294301448,-0.05506152414434895,-12169335,-1.0
540,COST,1517896800000,185.01,185.24,176.2,178.91,4067910,2.2399999999999807,0.0,2.2399999999999807,29.998940078089817,176.2,199.88,37.204391891891895,-62.79560810810811,-0.21165168062341877,1.019459047419432,-0.04751853377265247,-8101425,1.0
541,COST,1517983200000,183.19,186.19,183.07,184.6,2594822,-1.8199999999999932,1.8199999999999932,0.0,26.928157830122387,176.2,199.88,29.518581081081113,-70.48141891891889,-0.8045677140191856,0.6546536951317083,-0.0745642839100783,-10696247,-1.0
542,COST,1518069600000,178.61,184.51,178.53,184.51,3013199,-4.579999999999984,4.579999999999984,0.0,20.75828100096672,176.2,199.88,10.177364864864966,-89.82263513513503,-1.6080022616991414,0.20212250376553828,-0.10205620632446832,-13709446,-1.0
543,COST,1518156000000,180.72,182.07,175.79,179.78,2777218,2.109999999999985,0.0,2.109999999999985,29.361768849959418,175.79,199.88,20.464923204649256,-79.53507679535075,-2.0572151794061995,-0.24974503286880942,-0.08874546187979027,-10932228,1.0
544,COST,1518415200000,181.06,183.25900000000001,180.38,181.84,1596154,0.3400000000000034,0.0,0.3400000000000034,30.75950498861812,175.79,199.88,21.87629721876301,-78.12370278123699,-2.3591991609829677,-0.6716358584916412,-0.08513970996917786,-9336074,1.0
545,COST,1518501600000,184.15,184.6,180.05,180.22,2123884,3.0900000000000034,0.0,3.0900000000000034,42.657855950515106,175.79,199.88,34.70319634703202,-65.29680365296798,-2.3310439455367487,-1.0035174759006629,-0.05501103299635657,-7212190,1.0
546,COST,1518588000000,187.35,188.48,182.31,182.71,2190997,3.1999999999999886,0.0,3.1999999999999886,52.42644094422628,175.79,199.88,47.98671647986717,-52.01328352013284,-2.035631076864348,-1.2099401960934,-0.03163281128857187,-5021193,1.0
547,COST,1518674400000,191.48,191.71,186.57,188.09,2072861,4.1299999999999955,0.0,4.1299999999999955,62.053213585897446,175.79,199.88,65.13075965130759,-34.86924034869242,-1.4618529893248535,-1.2603227547396907,0.002565579349704139,-2948332,1.0
548,COST,1518760800000,191.56,194.62,191.04,191.45,1970118,0.0800000000000125,0.0,0.0800000000000125,62.22406482728545,175.79,198.79,68.56521739130439,-31.434782608695606,-0.989625393605337,-1.20618328251282,0.04809323193084203,-978214,1.0
549,COST,1519106400000,188.12,191.48,187.63,189.87,2202139,-3.4399999999999977,3.4399999999999977,0.0,50.862092621008884,175.79,198.4747,54.35381556732071,-45.646184432679284,-0.8755506044930144,-1.140056746908859,0.016809902167450375,-3180353,-1.0
550,COST,1519192800000,185.75,189.14,185.69,188.53,1747191,-2.3700000000000045,2.3700000000000045,0.0,44.415014110994065,175.79,195.4,50.790413054564,-49.209586945435994,-0.9605539321348715,-1.1041561839540615,0.013974561930236273,-4927544,-1.0
551,COST,1519279200000,186.59,188.33,185.66,186.35,1360115,0.8400000000000034,0.0,0.8400000000000034,47.15441919086645,175.79,194.62,57.35528412108341,-42.6447158789166,-0.9506731442138516,-1.0734595760060195,0.04467834947651306,-3567429,1.0
552,COST,1519365600000,189.81,189.85,185.91,187.83,1561698,3.219999999999999,0.0,3.219999999999999,56.61222922046906,175.79,194.62,74.45565586829528,-25.544344131704722,-0.6806807717045444,-0.9949038151457245,0.05029880478087656,-2005731,1.0
553,COST,1519624800000,192.81,193.095,189.93,190.1,1852410,3.0,0.0,3.0,63.61294042848965,175.79,194.62,90.38767923526288,-9.612320764737127,-0.22685260771453386,-0.8412935736594863,0.06489561471335459,-153321,1.0
554,COST,1519711200000,190.1,195.52,190.1,193.45,2170354,-2.710000000000008,2.710000000000008,0.0,54.45480655039304,175.79,195.52,72.52914343639122,-27.470856563608777,-0.08102580782252744,-0.6892400204920945,0.03231061634537058,-2323675,-1.0
555,COST,1519797600000,190.9,193.76,190.89,191.6,2179803,0.8000000000000114,0.0,0.8000000000000114,56.583835534244116,175.79,195.52,76.5838824125697,-23.41611758743031,0.09685575789529821,-0.532020864814616,0.018948492127035088,-143872,1.0
556,COST,1519884000000,189.03,192.99,187.32,191.31,2447672,-1.8700000000000045,1.8700000000000045,0.0,50.248603247365544,175.79,195.52,67.10593005575265,-32.894069944247356,0.08825051732725342,-0.40796658838624206,-0.012795069981199059,-2591544,-1.0
557,COST,1519970400000,189.33,190.39,187.2162,187.48,2275923,0.30000000000001137,0.0,0.30000000000001137,51.25877257370649,180.05,195.52,59.98707175177764,-40.01292824822235,0.1040853777742825,-0.3055561951541372,-0.0116412612236374,-315621,1.0
